花呗 的 手机号 和 支付宝 的 不 一样 怎么办|	|花呗 号 跟 支付宝 手机号 不 一样 怎么办|	|1
使用 花呗 要 收费 用 么|	|蚂蚁 花呗 支付 收费 吗|	|1
为什么 在 美团 不能 用 花呗|	|为什么 我 的 花呗 美团 不 可以 用|	|1
蚂蚁 借呗 有 还款 宽限 日 吗|	|借呗 还款 日后 有 宽限期 吗|	|1
花呗 逾期 还款 的 利息 多少 是 多少|	|花呗 逾期 没 还 上 利息 多少|	|1
花呗 临时 额度 可以 分期 还 吗|	|花呗 双 临时 额度 出 帐单 可 分期 吗|	|1
我 订过 火车票 但是 没 出票 成功 花呗 自动 退款 了 但是 在 之前 我 把 花呗 还款 了 那 花呗 还会 退钱 吗|	|我 想 哈 我 这个 月 花呗 提前 还清 了 但是 我 在 付清 之后 退票 了 现在 退 的 票 是 之前 花呗 付 的 那 这个 钱到 哪里 去 了 怎么 少 了|	|1
能 把 花呗 转 到 这个 号 上 吗|	|能转 花呗 账号 吗|	|1
系统 评估 蚂蚁 借呗 是 多久 一次|	|借呗 多久 评估 次|	|1
花呗 体验 额度 都 不行|	|能 不能 给 个 花呗 体验 额度|	|1
开通 花呗 不用 不 需要 产生 费用 吧|	|我 开通 了 花呗 没有 消费 的话 是否 会 产生 费用|	|1
从 哪 主动 申请 蚂蚁 借呗|	|去 里 主动 申请 蚂蚁 借呗|	|1
花呗 还款 可以 延期 几天 吗|	|花呗 能迟 一天 还款 吗|	|1
花呗 是 由 系统 通过 账户 情况 进行 评估 逐步 yaoyue|	|花呗 是 由 系统 通过 账户 情况 进行 评估 逐步|	|1
怎么 选择 开通 花呗 服务 商家|	|商家 怎样 开通 顾客 的 花呗 付款|	|1
游戏 充值 支付 为什么 不能 用 花呗|	|为什么 我 的 蚂蚁 花呗 无法 为 游戏 充值 了|	|1
我 是 商家 怎么 设置 花呗 的 收款 码|	|我 是 实体店 商家 如何 设置 花呗 收款|	|1
借呗 提额 查询|	|点开 借呗 提示 有 提额 机会|	|1
我要 开通 花呗 收钱 码|	|如何 开通 信用卡 和 花呗 收钱 码|	|1
蚂蚁 借呗 和 网商贷 是 一 回事 么|	|网商货 和 蚂蚁 借呗 有 什么 区别|	|1
蚂蚁 借呗 还款 后 可以 再 借 吗|	|蚂蚁 借呗 全额 还 完 还 能 再 借 吗|	|1
花呗 可以 负度 多 钱|	|花呗 可以 负额 多 小|	|1
我 怎么 用 不 起来 花呗 了|	|为啥 我 不能 用 花呗 了|	|1
本期 借呗 还 了 为什么 还 提示 有 负面 记录|	|为什么 蚂蚁 借呗 还 上 了 还有 负面 记录|	|1
上个月 花呗 账单 到 了 想查 下 上个月 的 账单 是否 在 哪查|	|我 在 哪里 可以 查到 我 用 了 花呗|	|1
为什么 我 的 花呗 在 我 的 里面 找 不到 这个 软件|	|我 在 支付宝 上 找 不到 花呗|	|1
蚂蚁 借呗 第二次 借款 没有 个 月 分期 吗|	|借呗 现在 不 可以 个 月 分期 吗|	|1
为什么 我 的 花呗 还 不能 开通|	|我 的 支付宝 为何 不能 开通 花呗|	|1
为什么 蚂蚁 借呗 不能 申请|	|为什么 不 给 我 开通 借呗|	|1
我 的 花呗 还 能 开通 了 么|	|可以 开通 花呗 嘛|	|1
借呗 没有 额度 怎么回事|	|我 的 借呗 怎么 没有 额度 了|	|1
花呗 最低 还款 以后 每日 利息 多少|	|花呗 最低 还款 后面 的 利息 怎么 算|	|1
我 花呗 刷 脸 怎么 没 通过|	|花呗 刷 脸 不能|	|1
花呗 分期 好 提前 还款 吗|	|花呗 分期 可以 提前 还 下 月 账单 吗|	|1
花呗 怎么 开通 余额宝 代扣 功能|	|花呗 余额宝 代扣 功能 开通|	|1
借呗 能否 提前 一天 还款 不|	|我 如果 只 使用 俩 天 可以 用 借呗 提前 还款 吗|	|1
花呗 这个 月 怎么 不能 提升 额度|	|现在 花呗 为什么 我 不能 提升 额度 了|	|1
我 支付宝 怎么 没有 花呗|	|我 没有 花呗|	|1
您 截图 花呗|	|这样 麻烦 您 截图 一下 花呗 里 的|	|1
我 开通 花呗 为什么 分期付款 不了|	|为什么 不能 使用 花呗 分期 支付|	|1
蚂蚁 借呗 提前 还款 的话 算是 违约 吗|	|蚂蚁 借呗 提前 还款 算 违约 吗|	|1
我用 花呗 买 的 火车票 然后 改签 火车票 还是 用 花呗 付款 怎么 第一次 的 钱 没 退回|	|花呗 买 的 火车票 改签 了 但是 没有 退款|	|1
我 的 支付宝 账户 怎么 开通 不了 花呗 借呗 这些 功能|	|我 怎么 还是 开通 不了 花呗 和 借呗|	|1
境外 使用 花呗|	|花呗 境外 付款|	|1
下个月 还 花呗 可以 晚 两天 还 可以 吗|	|花呗 还款 可以 退后 吗|	|1
我 花呗 逾期 一天 可以 吗|	|花呗 可以 逾期 吗|	|1
戚用 借呗 赌博 能 关闭 他 的 借呗 么|	|问 借呗 能 关闭 不|	|1
花呗 个 可以 打 滴滴|	|花呗 可以 滴滴 吗|	|1
能 用 花呗 向 商家 扫码 付款 吗|	|花呗 可以 在 普通 商店 扫码 付款 吗|	|1
花呗 超过 号 还款 就算 逾期 吗|	|花呗 显示 日前 还款 号 还款 逾期 不|	|1
为什么 申请 借呗 出现 的 就是 人 多人多|	|借呗 申请 额度 为什么 天天 申请 的 人太多 让 我 明天 再 来|	|1
我 这个 花呗 已经 还 了 怎么 有 八十多 退 到 花呗 的 我 没收 到|	|为什么 我 这 查不到 退款 花呗 的 钱 到 哪里 了|	|1
花呗 临时 额度 还 的 时候 可以 分期 吗|	|花呗 那 临时 额度 能 不能 分期 还款|	|1
蚂蚁 借呗 常期 不用 如何 关闭|	|如果 长期 不用 借呗 会 不会 关掉|	|1
花呗 分期 的 商品 可以 提前 还款 吗|	|怎么 提前 还 掉 花呗 分期|	|1
借呗 转账 收取 手续费 吗|	|借呗 转账 收不收 手续费|	|1
前面 我 就是 用 花呗 买 的 机票|	|花呗 能 买 飞机票|	|1
我要 找回 花呗 付款 怎么 找|	|我 开通 了 花呗 可是 付款 后 找 不到|	|1
我 双十 一买 的 东西 用 了 花呗 可 还款 是 显示 没 开通 花呗 我 怎么 还款|	|我 的 支付宝 没有 开通 花呗 但 淘宝 付款 使用 花呗 付款 了 怎么 还款|	|1
花呗 付款 了 为什么 卖家 显示 我 没 付款|	|我用 花呗 付 了 款 怎么 卖家 说 没 付款 泥|	|1
微信 钱包 还 花呗|	|可以 用 微信 还 花呗 吗|	|1
为什么 花呗 还是 不能 用|	|逾期 以 处理 为啥 花呗 还是 用 不了|	|1
花呗 怎样 叫 好友 代付|	|咋样 找人 代付 花呗|	|1
支付宝 花呗 冻结 苹果 充值 了|	|花呗 花呗 不能 给 苹果 商店 充值 吗|	|1
关 了 借呗 怎么 再开|	|关闭 蚂蚁 借呗 以后 怎么 开通|	|1
花呗 特么 不 可以 打 滴滴|	|滴滴 怎么 用 花呗 支付 不了|	|1
支付宝 花呗 什么 时候 还款|	|我 是 月 日 向 花呗 借钱 的 什么 时候 还款|	|1
我 的 花呗 为什么 不能 用 了|	|为什么 蚂蚁 花呗 不管 使用|	|1
借呗 今天 怎么 没有 自动 扣款|	|借呗 今天 到期 点 没有 扣款 怎么办|	|1
怎么 还 花呗 款 呀|	|花呗 还 钱 进不去 怎么 还|	|1
a 账户 已经 关闭 花呗 b 账户 怎样才能 开通 花呗|	|我 有 两个 淘宝 账号 另外 一个 把 花呗 关闭 了 另外 一个 怎么 开通|	|1
每月 的 日 借 花呗 什么 时候 还 钱|	|我 现在 花呗 的 最后 还款 日期 是 什么 时候|	|1
我 的 借呗 是 为什么 停 的|	|怎么 停 了 我 蚂蚁 借呗|	|1
怎么 恢复 借呗 余额|	|我 想 恢复 借呗|	|1
花呗 已 还款 为什么 不能 购物|	|没有 预期 商品 为什么 还 不能 使用 花呗|	|1
花呗 一直 显示 需要 登陆 支付宝 账户|	|登录 支付宝 帐号 用 花呗|	|1
密付 可以 用 花呗 付钱 吗|	|密付 可以 改成 花呗 付款 吗|	|1
花呗 话费 冲错 了|	|用 花呗 冲 话费 冲错 了 怎么办|	|1
借呗 能 提前 还 下个月 的 吗|	|我 蚂蚁 借呗 这个 月 九号 还款 我 可以 现在 提前 还 吗|	|1
蚂蚁 借呗 还款 后 怎么 没有 恢复 额度|	|我 的 借呗 已经 还 了 但是 额度 还是 没有 恢复|	|1
我 的 花呗 花 在 哪里 了 我 不 知道|	|我 的 花呗 都 花 在 哪里 怎么 查|	|1
我 这 借呗 都 有 一阵 显示 异常 了 啥意思|	|我 的 蚂蚁 花呗 显示 异常 是 什么 意思|	|1
我 不能 登录 花呗|	|花呗 页面 登 不 进去|	|1
怎么 查看 花呗 收款 码|	|如何 查看 自 的 花呗 收款 码|	|1
我 的 退 货款 退回 了 花呗 可是 花呗 的 钱 我 已经 还 过 了 退回 的 钱 去 了 哪里|	|我 花呗 钱 还 掉 了 然后 有 退款 退 到 花呗 现在 钱 去 哪 了 呀|	|1
我 的 花呗 怎么 安全 验证 不 成功|	|为什么 花呗 安全 验证 失败|	|1
借呗 借 不了 钱 了 什么 原因|	|怎么 借呗 不能 借款 啦|	|1
花呗 能 扫码 付款 吗|	|花呗 能够 在 商家 店里 扫码 支付 嘛|	|1
花呗 能 打 滴滴 打车 吗|	|嘀嘀 打车 花呗|	|1
为什么 用 花呗 充 话费 退款 了|	|为什么 我用 花呗 缴 话费 老是 退款|	|1
花呗 付款 要收 手续费|	|用 花呗 购物 还 扣 手续费 吗|	|1
借呗 给 的 钱 少 了|	|为啥 我 的 借呗 钱少 了|	|1
花呗 冻结 了 怎么 解冻|	|我 花呗 能 解冻 吗|	|1
我 的 蚂蚁 借呗 是不是 不 可以 用 了|	|怎么 用 不了 蚂蚁 借呗|	|1
借呗 停用 了 怎么 还|	|借呗 关闭 了 怎么 还款|	|1
花呗 还款 日期 能否 修改|	|花呗 还款 时间 如何 改|	|1
登录 花呗 显示 另 一个 账号 该 怎么办|	|怎么 花呗 还是 显示 另 一个 账号|	|1
蚂蚁 借呗 如何 完善 社保卡 绑定|	|借呗 如何 绑 社保卡|	|1
开通 花呗 不用 有 什么 费用 吗|	|开通 花呗 不用 时 收费 吗|	|1
收款 码 开通 蚂蚁 花呗 收款|	|二维码 收款 花呗|	|1
新 用户 开通 花呗 额度 是 多少|	|花呗 额度 刚 开通 多少|	|1
借呗 是 每月 几号 还 钱 的|	|蚂蚁 借呗 每月 几号 还 钱|	|1
有个 帐号 只能 开 一个 花呗 嘛|	|两个 支付宝 只能 一个 号 使用 花呗|	|1
借呗 可以 帮 我 时间 延长 吗|	|借呗 到期 可以 延长时间 吗|	|1
怎么 关闭 借呗|	|怎么 主动 关闭 借呗|	|1
选 不了 花呗 分期|	|花呗 现在 不能 账单 分期 吗|	|1
借呗 日利 一 我 是 为什么 日利 不 一样|	|为什么 我 的 借呗 是 日利率 万五|	|1
只要 销户 成功 另 一个 账户就 可以 开花 呗 了 是 吗|	|注销 一个 支付宝 账号 另外 一个 可以 申请 花呗 吗|	|1
蚂蚁 花呗 怎么 取消|	|怎么 才能 取消 花呗|	|1
花呗 用 不了|	|我 花呗 不能 用 了|	|1
苹果 支付 绑定 花呗|	|花呗 怎么 绑定 苹果|	|1
花呗 还款 跟 实际 还款 不符|	|花呗 消费额 和 还款额 度 不同|	|1
为什么 我 的 支付宝 借呗 不见 了|	|为什么 的 的 借呗 不见 了|	|1
蚂蚁 借呗 还款 后 额度 没有 恢复 怎么办|	|蚂蚁 借呗 借款 已 还清 一天 了 为什么 额度 没有 恢复|	|1
分期 花呗 支付 问题|	|花呗 分期 和 花呗|	|1
我 的 花呗 逾期 还款 了 还 可以 使用 吗|	|我 的 花呗 逾期 还 能 在 打开 使用 吗|	|1
还 没 开通 花呗|	|手机 没有 花呗|	|1
真实 订单 价格 和 花呗 显示 价格 不 一样|	|淘宝 上 的 实际 付款 价格 和 花呗 上 的 不 一样 到底 是 按 哪个|	|1
如何 知道 我 当月 花呗 账单 是否 还清|	|蚂蚁 花呗 账单 是否 还清|	|1
我 的 借呗 一直 开 不了|	|我 的 开 不了 借呗|	|1
我 这个 账户 什么 时候 可以 开通 花呗|	|我 的 花呗 什么 时候 能开 呀|	|1
两个 关联 的 支付宝 花呗 可以 转换 吗|	|可以 把 把 花呗 功能 转移 到 另 一个 支付宝 子 账户 吗|	|1
我 的 花呗 为什么 无法 购物|	|我 的 花呗 为什么 使用 不了 了|	|1
收钱 码 可以 用 花呗|	|支付宝 收钱 码 可以 收 花呗 码|	|1
蚂蚁 借呗 会 有 还款 短信 提醒 吗|	|蚂蚁 借呗 的 还款 问题 会 有 短信 通知 嘛|	|1
淘宝 用 花呗 支付 支付宝 没有 花呗|	|我 支付宝 里面 为什么 没有 花呗 借款|	|1
花呗 以前 可以 交 电费 现在 怎么 不行 了|	|花呗 原来 能交 电费 怎么 现在 不行 了|	|1
我 花呗 为什么 充 不了 话费 了|	|为什么 我 的 花呗 不能 充 话费|	|1
蚂蚁 借呗 只能 六个月 么|	|蚂蚁 借呗 的 借款 期限 为什么 都 是 个 月|	|1
花呗 如何 开|	|如何 开通 花呗 功能|	|1
什么 时候 可以 再用 花呗|	|我 什么 时候 可以 使用 花呗|	|1
蚂蚁 借呗 要 多少 信用 才能 借钱|	|蚂蚁 借呗 芝麻 分要 多少 才能 借钱|	|1
签约 花呗 分期 服务商 需要 哪些 资质|	|签约 成为 花呗 分期 服务商 需要 哪些 资质|	|1
助学 贷款 怎么 还|	|如何 还 助学 贷款|	|1
我 的 蚂蚁 借呗 关闭 了 要 怎么 开通|	|借呗 关闭 了 如果 开通|	|1
蚂蚁 借呗 是 每个 月 还款 吗|	|借呗 是 每月 学都 还款 吗|	|1
帮 我 永久 关闭 借呗|	|如果 我 不 需要 用 借呗 可以 关闭 吗 在 哪里 关闭|	|1
淘宝 里面 已经 开通 花呗 且 使用 支付宝 里面 却 显示 没 开通 到底 是 怎么回事|	|我 昨天 都 有 在 淘宝 里 用 花呗 付款 了 怎么 说 我 没 开通 花呗 能|	|1
商家 服务 的 花呗 收款 限额|	|商家 花呗 收款 怎么 限额 了|	|1
借呗 不 经常 使用 会 被 清除 吗|	|蚂蚁 借呗 长时间 没用 会 被 关闭 吗|	|1
滴滴 能 使用 花呗 吗|	|花呗 可否 打 滴滴|	|1
蚂蚁 借呗 可 按 年 还 吗|	|蚂蚁 借呗 还款 的 相关 规则|	|1
花呗 可以 叫外卖 骂|	|花呗 能 不能 外卖|	|1
每个 月 用 花呗 没有 逾期 正常 还 上 了 有 利息 或 手续费 什么 的 吗|	|花呗 不 逾期 按时 还款 有 费用 收 吗|	|1
想 不要 花呗 怎么 取消 吗|	|v 什么 取消 花呗|	|1
花呗 分期 需要 多少 钱 才能 分期|	|花呗 达到 多少 额度 才能 分期|	|1
我 的 花呗 怎么 用 不了|	|为何 我 的 蚂蚁 花呗 不能 用|	|1
密付 能 有 花呗 付款 吗|	|蚂蚁 花呗 还款 可以 用密付 吗|	|1
花呗 还款 是 扣 哪里 的 钱|	|花呗 钱 在 那 扣|	|1
游戏 充值 怎么 用 不了 花呗 了|	|为什么 我 的 游戏 充值 不能 使用 花呗 了|	|1
用 花呗 还 需要 验证码|	|花呗 需要 效验 码|	|1
蚂蚁 花呗 怎么 取消 邀请 朋友 代付|	|怎么 取消 邀请 帮 还 花呗|	|1
花呗 如何 解除 支付宝 绑定|	|如何 解除 支付宝 花呗|	|1
我 怎麼 不能 用 花呗|	|花呗 的 钱 用 不了 怎么办|	|1
花呗 为何 总是 不提 额度|	|我 的 花呗 额度 怎么 不会 提升|	|1
想 把 花呗 关 了|	|我 想 取消 了 花呗 怎么 取消|	|1
花呗 分期 暂 不可 用|	|是 的 花呗 分期 暂 不可 用 使用 其他 方式|	|1
借呗 为什么 还 不了 款|	|我 借呗 还 不 上 了|	|1
花呗 只能 在 淘宝 上 付款|	|我 的 花呗 只能 用于 淘宝 购物|	|1
怎么 禁用 花呗|	|怎么 禁止 蚂蚁 花呗|	|1
蚂蚁 借呗 一次 最多能 还 多少|	|借呗 最大 的 还款额 是 多少|	|1
我 花呗 预期 还 了 要 多久 才 可以 重新 使用|	|我 的 花呗 逾期 都 是 还清 什么 时候 可以 使用|	|1
花呗 如何 移到 另 一个 账号|	|花呗 能 转移 账号 吗|	|1
借呗 什么 时候 会 恢复|	|借呗 怎么 才能 恢复 额度|	|1
锤子 手机 这笔 交易 是 花呗 分期 gm 是 分期 退回 花呗 账单|	|锤子 手机 这笔 交易 是 花呗 分期 购 分期 退回 花呗 账单|	|1
花呗 临时 提 额度 的 可以 分期 吗|	|花呗 临时 额度 能 支持 分期 么|	|1
借呗 给 我 恢复 了 可以 吗|	|可以 给 我 恢复 吗 借呗|	|1
我 的 花呗 请 还 了 银行卡 显示 扣钱 花呗 显示 没 还|	|刚才 还款 银行卡 里 钱 已经 没有 了 可是 花呗 上面 没有 显示 还款 成功|	|1
显示 退 了 但是 花呗 里面 没有 收到|	|显示 已经 退款 但是 花呗 就 没有 收到|	|1
蚂蚁 借呗 和 网商贷 是 什么 关系|	|借呗 跟 网商贷 区别|	|1
如何 设置 借呗 还款 用 余额宝|	|我 想 用 余额宝 里 的 钱 还 蚂蚁 借呗 的 借款|	|1
花呗 还款 完后 能否 取消 花呗 功能|	|还款 后能 注销 花呗 吗|	|1
花呗 能 加油 吗|	|蚂蚁 花呗 可以 给 车 加油 吗|	|1
提前 还清 所有 花呗|	|提前 结清 花呗 分期|	|1
我 花呗 分期 我 现在 想 提前 还款|	|花呗 分期 想 提前 还清|	|1
我家 的 电费 花呗 重复 收 了|	|花呗 缴 电费 缴 重复 了 肿 么 办|	|1
花呗 衣服 密码 忘记 了|	|我 的 花呗 支付 密码 不 记得 了 怎么办|	|1
我 什么 用 花呗 了|	|我 什么 时候 在 花呗 用 了 钱|	|1
交 电费 怎用 不了 花贝|	|花呗 交 电费 怎么 没 办法|	|1
我 能够 把 花呗 的 账号 改 到 现在 这个 账号 上 吗|	|我 可以 注销 掉 一个 账号 把 里面 花呗 欠 的 钱 转到 这个 账号 里面 来 还 么|	|1
花呗 负数 有 什么 影响|	|我 的 花呗 透支 了 元 有 什么 影响|	|1
滴滴 出行 能 用 花呗 么|	|花呗 可以 坐 滴滴 出行 吗|	|1
怎么 叫 借呗 存在 风险|	|问题 就是 借呗 存在 风险|	|1
花呗 分期 商品 每月 几号 还款|	|我 的 花呗 账单 是 每个 月 几号 还|	|1
我 的 花呗 为什么 不能 再美团 外卖 使用 了|	|美 图 花呗 怎么 用 不了|	|1
借呗 和 网商贷 可不可以 同时 存在|	|是不是 蚂蚁 借呗 存在 网商贷 就 不 存在|	|1
蚂蚁 借呗 提前 结清|	|蚂蚁 借呗 可以 一次性 提前 还 钱 吗|	|1
花呗 收款 可以 么|	|直接 用 收款 就 能 花呗 收款 吗|	|1
上期 的 花呗 还 完 了 退货 退款 退 到 哪里 了|	|我 是 花呗 付款 的 退款 是 退 到 花呗 里面 吗|	|1
借呗 还 完 一期 后 额度 为什么 不会 恢复|	|我 的 借呗 忘 还 了 但是 已经 还 了 什么 时候 能 恢复 额度|	|1
我 在 淘宝 拍 的 所有 店 都 能 用 花呗 为什么 合并 付款 的 时候 不能 用 了|	|我 刚刚 合并 付款 系统 说 不 支持 花呗 但是 我 分开 付款 花呗 就 能 用 为什么|	|1
花呗 遗期 怎么办|	|花呗 逾期 超过 天 怎么办|	|1
花呗 开通 后 不 使用 会 产生 费用 吗|	|开通 花呗 之后 不用 会 产生 其他 的 费用 吗|	|1
花呗 最低 还款额 度 是 啥意思|	|蚂蚁 花呗 最低 还款额 是 什么 意思|	|1
我想查 下 从 开通 花呗 到 现在 总 消费 多少 还款 多少|	|现在 我 的 花呗 一共 需要 还 多少 钱|	|1
为什么 现在 交 水电费 不 可以 用 蚂蚁 花呗|	|水费 为什么 不能 用 花呗 交了|	|1
花呗 能 在 别的 账号 开通 吗|	|换 了 个 支付宝 账号 可以 开通 花呗 吗|	|1
花呗 你 的 支付宝 花呗 月 账单 自动 还款 失败 元 未 还 请 登录 “ 支付宝 - 花呗 ” 核对 并 还款 已 还 忽略|	|你 的 支付宝 花呗 月 账单 自动 还款 失败 元 未 还 请 登录 “ 支付宝 - 花呗 ” 核对 并 还款 已 还 忽略 花呗|	|1
如果 我 没用 花呗 的 钱会 不会 利息 的|	|这个 钱 在 花呗 里 没有 用会 不会 还 利息|	|1
花呗 自动 扣款 是 扣 余额宝 吗|	|花呗 自动 还款 可以 扣 余额宝 里面 的|	|1
昨天晚上 花呗 交 的 话费 怎么 没有 到 账|	|我 在 花呗 充 话费 怎么 还 没到 帐|	|1
借呗 正 还款 无法 转入 余额宝 怎么办|	|借呗 明天 到期 了 可是 余额宝 钱 转 不 进去 怎么 还款|	|1
如何 设置 借呗 还款 方式|	|蚂蚁 借呗 还款 扣除 方式|	|1
花呗 账单 还 最低 还款 影响 信誉 吗|	|花呗 还 最低 额度 影响 吗|	|1
借呗 会 不会 下降 呀|	|借呗 额度 会 突然 降低 吗|	|1
我 刚才 花呗 付款 送 了 元 话费 流量 卷 在 哪里 查看|	|花呗 支付 送 的 流量 在 哪里 领取|	|1
怎么 设置 余额宝 自动 代扣 花呗|	|花呗 怎么 开通 余额宝 代扣|	|1
电脑 上 怎么 查询 到 花呗|	|如何 电脑 查看 花呗|	|1
我 昨天 退 了 一件 衣服 的 钱 显示 的 是 退 到 了 蚂蚁 花呗 但是 蚂蚁 花呗 并 没有 收到 这笔 钱|	|为什么 手机 显示 钱退 花呗 了 但是 没有 收到 钱|	|1
申请 借呗 没 通过 怎么回事|	|蚂蚁 借呗 审核 没 通过 是 什么 原因|	|1
为啥 我 的 借呗 不能 循环 使用 了|	|借呗 无法 循环 使用 是 什么 问题|	|1
花呗 用 了 这么久 还是 的 额度 怎么 快速 提额|	|这个 花呗 额度 怎么 还 不 提高|	|1
余额宝 花呗 代扣|	|余额宝 如何 开通 花呗 代扣|	|1
花呗 提额 那里 有 一块 是 要 完善 学历 但是 怎么 找 不到 院校|	|花呗 提额 找 不到 自己 的 学校|	|1
花呗 分期 以后 想 提前 还清|	|部分 花呗 分期 能 提前 还 吗|	|1
花呗 晚俩 天 还 算 逾期 吗|	|花唄 逾期 一天 算 逾期 嗎|	|1
花呗 还款 怎样 还 的|	|花呗 这是 怎么 还款 呀|	|1
我 想 分期付款 一台 笔记本 花呗 不够 怎么办|	|想 用 花呗 分期付款 但 可用 额度 不够 怎么办|	|1
号 用 的 花呗 几时 还款|	|我 今天 用 花呗 消费 的 什么 时候 还款|	|1
花呗 一点 进去 就 显示 系统 繁忙 是 什么 情况|	|我 进入 花呗 怎么 老 显示 系统 繁忙|	|1
蚂蚁 花呗 还款 时间 能 改 吗|	|我 的 蚂蚁 花呗 还款 日期 可以 调整 吗|	|1
在 什么 我 花呗 用 不了|	|我 的 花呗 有 额度 却 不 可以 用|	|1
花呗 验证 短信|	|花呗 短信 校验|	|1
这个 月 的 蚂蚁 借呗 怎么 看 还 了 没有|	|蚂蚁 借呗 怎么 查询 是不是 已 还款|	|1
我 花呗 为什么 不能 冲 话费 了|	|话费 充值 不 支持 花呗 充值 是 什么 意思|	|1
我 的 花呗 为什么 一降 再 降 是 什么 原因|	|什么 原因 花呗 降低 了|	|1
我 的 借呗 为什么 就 给 封 了|	|借呗 额度 怎么 给 我 封 了|	|1
付款 花呗 额度 不够 怎么办|	|花呗 分期付款 商品 怎么 买 额度 不够 咋 么 办|	|1
我 想 现在 就 还 花呗 的 钱 怎么 还|	|花 吧 怎么 还 钱|	|1
双 花呗 临时 额度 能 分期 还款 吗|	|花呗 临时 额度 可以 分期 嘛|	|1
花呗 收款 后 商家 提现 怎么 收取 手续费|	|商家 花呗 收款 收 多少 手续费|	|1
花呗 额度 是 一月 评估 一次 吗|	|花呗 额度 多久 重新 评估|	|1
我 说 我 这 花呗 怎么 收 不了 钱|	|为什么 花呗 收钱 不到|	|1
花呗 能 不能 打 滴滴 打车|	|花呗 可否 支付 滴滴 顺风 车|	|1
也 什么 我 花呗 只能 在 淘宝 上用 外卖 什么 的 用 不了|	|我 的 蚂蚁 花呗 为什么 只能 在 淘宝 用|	|1
花呗 如何 退款|	|花呗 交易 的 怎么 退款|	|1
如何 将 网商贷 切换 成借贝|	|能 把 网商贷 变成 借呗 吗|	|1
为什么 我 花呗 刷 脸 总是 过 不了|	|花呗 刷 脸 过不去 怎么办|	|1
网商贷 和 借呗 有 什么 关系|	|是不是 网商贷 跟 借呗 冲突|	|1
是不是 开通 了 来 分期 就 不能 用 借呗 啦|	|是不是 有来 分期 就 没有 借呗|	|1
淘宝 退款 还 到 花呗 我 什么 没 看到 钱|	|退款 退 到 花呗 但是 我 之前 已经 提前 还 到 了 花呗 没 看到 商家 退回来 的 钱|	|1
说 已经 申请 借呗 又 为什么 借 不了|	|蚂蚁 借呗 开通 了 为什么 借 不了|	|1
花呗 还款 日能 不能 改 一下 号 还款 日|	|花呗 还款 日期 是不是 能 更改|	|1
如果 花呗 不 及时 还款 会 怎么样|	|花呗 赖账 不 还 会 怎样|	|1
我 的 花呗 逾期 个 小时 影响 我 的 信用 吗|	|花呗 喻期 信用 受 影响 吗|	|1
不能 开通 花呗 借呗 是 为什么|	|为什么 我 的 蚂蚁 花 借呗 开通 不了|	|1
怎么 开通 使用 蚂蚁 花呗|	|我 怎么 开通 花呗 蚂蚁 花呗|	|1
开通 蚂蚁 花呗 条件 是 什么|	|具有 什么 条件 才能 开通 花呗|	|1
花呗 还 过款 了 为什么 还要 再 还 一次|	|我 这个 的 花呗 不能 还 完 了 吗 为什么 下个月 还要 还|	|1
为啥 买 运费 险用 不了 蚂蚁 花呗|	|购买 商品 买 了 运费 险 为什么 花呗 支付 不了|	|1
开通 借呗 了 为什么 申请 的 时候 说 今天 申请 人数 比较 多 明天 来|	|借呗 申请 额度 怎么 总是 说 今天 人多 明天 早点 申请|	|1
网商贷 怎么 回复 成 借呗|	|把 网商贷 改为 借呗|	|1
借呗 处理 中 多久 到 账|	|借呗 借钱 多久 到 银行卡|	|1
我要 消费 多少 才 有 花呗|	|消费 多少 才 有 花呗|	|1
花呗 额度 可以 转给 好友 么|	|花呗 的 额度 可以 转给 别人 吗|	|1
花呗 支付 后 可以 分期 吗|	|我用 花呗 一次性 付 的 款 可以 分期 还 吗|	|1
用 花呗 可以 够买 火车票 吗|	|支付宝 中 的 火车票 不 可以 用 花呗 买 么|	|1
借呗 逾期 已 还清 负面 什么 时候 消除|	|借呗 逾期 之后 负面 记录 能消 吗|	|1
手机 换 了 号码 还 借呗 无法 获取 验证码|	|我 现在 借呗 要 用 验证码 但是 我 之前 号码 没用 了|	|1
花呗 重复 扣 了|	|蚂蚁 花呗 重复 记账|	|1
花呗 还款 可以 晚晚 一两天 么|	|花呗 可不可以 推迟 几天 还款|	|1
花呗 可以 用来 充 q币 吗|	|花呗 可以 冲值 q币 吗|	|1
花呗 分期 拓展|	|怎么 推广 花呗 分期|	|1
借呗 可以 改 时期 还 吗|	|借呗 还款期 修改|	|1
我 想 申请 花呗 刷 脸过 不了|	|花呗 刷 脸 验证 不能 通过|	|1
我 想 花呗 分期 买 一个 本本 可是 额度 不够 怎么办|	|我 想 买 两个 空调 花呗 不够 分期 的 怎么办|	|1
蚂蚁 借呗 借 十天 可以 么|	|蚂蚁 借呗 能 借 十天 左右 就 还款 么|	|1
为什么 花呗 人脸识别 一直 失败|	|花呗 人脸识别 不了 了|	|1
为什么 我 在 淘宝 上 买 东西 不能 用 花呗|	|为什么 我 的 淘宝 使用 不了 花呗 支付 了|	|1
为什么 我 的 花呗 被 降低 了|	|怎么 花呗 降到 了|	|1
可以 帮 我 提高 一下 借呗 额度 吗|	|借呗 可以 伸请 提升 吗|	|1
